Ang_dev,BX,BY,BZ,ChisQ_DOF_nonlin,EW_flowangle,NS_flowangle,Proton_Np_moment,Proton_Np_nonlin,Proton_VX_moment,Proton_VX_nonlin,Proton_VY_moment,Proton_VY_nonlin,Proton_VZ_moment,Proton_VZ_nonlin,Proton_V_moment,Proton_V_nonlin,Proton_W_moment,Proton_W_nonlin,Proton_Wpar_moment,Proton_Wpar_nonlin,Proton_Wperp_moment,Proton_Wperp_nonlin,Proton_sigmaNp_nonlin,Proton_sigmaVX_nonlin,Proton_sigmaVY_nonlin,Proton_sigmaVZ_nonlin,Proton_sigmaV_nonlin,Proton_sigmaW_nonlin,Proton_sigmaWpar_nonlin,Proton_sigmaWperp_nonlin,dev,xgse,ygse,ygsm,zgse,zgsm,target
1.65019369125366,1.12076616287231,-2.57626938819885,-2.65721845626831,0.0802181512117385,-1.8147189617157,-4.5954761505127,3.70952320098877,3.55895400047302,-386.366760253906,-384.457153320313,14.0344533920288,12.1809158325195,-31.743953704834,-30.9176406860352,387.922546386719,385.890625,44.0719604492188,30.5756702423096,46.1283760070801,33.8157043457031,43.4089546203613,28.8193740844727,0.0200160536915063,15.1457643508911,1.68349659442902,4.02181911468506,15.093035697937,2.70852541923523,6.82367277145386,1.59771013259888,0.038725808262825,241.227523803711,-84.126350402832,-79.3188247680664,11.5713500976563,30.3259506225586,1
3.00198364257813,1.74590611457825,-3.30077791213989,1.80942118167877,0.192308112978935,-1.69530296325684,-1.71554732322693,3.46098732948303,3.28298497200012,-403.098602294922,-400.196929931641,11.9652099609375,11.8447303771973,-11.0586585998535,-11.9915065765381,403.427764892578,400.551696777344,46.3992156982422,33.0318222045898,45.3233337402344,43.2554626464844,46.9417610168457,26.4789447784424,0.0167319998145103,14.7838983535767,1.65244042873383,1.57477569580078,14.7709608078003,2.7975754737854,6.01855373382568,1.79937279224396,0.0203418601304292,241.344848632813,-83.9125289916992,-78.7227172851563,11.5871458053589,31.2819652557373,1
5.16641855239868,2.464768409729,-1.55164897441864,2.02573847770691,0.272721499204636,-3.58113217353821,-2.07398056983948,3.98524832725525,3.85596513748169,-402.205261230469,-400.122467041016,21.8737449645996,25.0412902832031,-11.8528156280518,-14.5182256698608,402.973968505859,401.168090820313,47.8267021179199,35.3410797119141,47.9269409179688,44.628776550293,48.4684524536133,29.6247177124023,0.0230917837470769,21.28932762146,5.0097804069519,2.38942861557007,21.2363147735596,3.19965076446533,4.79101896286011,4.4451174736023,0.110771007835865,241.369491577148,-83.8674697875977,-78.3226699829102,11.5904512405396,32.1536712646484,1
2.48978614807129,2.8250195980072,-2.18219995498657,-0.370719403028488,1.86172020435333,-1.60838043689728,-2.85967016220093,3.85009002685547,3.44831705093384,-396.773345947266,-396.116394042969,17.0392169952393,11.1225166320801,-21.9701271057129,-19.7946624755859,397.746276855469,396.7666015625,51.563117980957,37.1896095275879,51.6617660522461,39.2354545593262,52.0091743469238,36.1232643127441,0.0250685941427946,21.0008792877197,2.03050541877747,3.48126411437988,20.9672622680664,4.57671213150024,4.69169664382935,6.59246826171875,0.0911794677376747,241.494735717773,-83.6377029418945,-74.8886795043945,11.6071853637695,39.0135345458984,1
1.45669674873352,2.56790232658386,-2.47220373153687,-0.329943954944611,0.430875211954117,-1.24028527736664,-3.08996725082397,3.66591596603394,3.32717967033386,-397.783966064453,-395.069244384766,10.1606712341309,8.55342483520508,-21.4888782501221,-21.3318004608154,398.493499755859,395.737182617188,48.6674880981445,36.7812309265137,48.7673530578613,41.067440032959,48.1183891296387,34.4386596679688,0.0240634847432374,19.5667324066162,1.50044476985931,3.58169221878052,19.5346870422363,3.8738386631012,5.36166620254517,5.31928825378418,0.0660264417529106,241.493438720703,-83.6401062011719,-74.9355697631836,11.6070117950439,38.9281921386719,1
1.26794898509979,2.58161020278931,-2.68467378616333,-0.27564200758934,0.562162578105927,-1.07322061061859,-3.01457333564758,3.64332294464111,3.2789580821991,-397.060913085938,-393.963592529297,9.14486980438232,7.38028717041016,-21.2227783203125,-20.7508792877197,397.732818603516,394.578735351563,46.9462051391602,35.1152572631836,48.6064834594727,40.8694877624512,45.5077705383301,31.8506565093994,0.024606542661786,18.5770225524902,1.26936221122742,3.37465929985046,18.5489253997803,3.48622465133667,5.46132707595825,4.57841157913208,0.0283031705766916,241.492141723633,-83.6425018310547,-74.9822006225586,11.6068382263184,38.8430633544922,1
3.09541201591492,3.12209415435791,-2.18961262702942,-0.317961066961288,0.677039384841919,-1.53903913497925,-2.99217963218689,3.4368417263031,2.96312761306763,-394.624938964844,-391.563079833984,11.9899044036865,10.5204238891602,-21.0028076171875,-20.4747447967529,395.365295410156,392.239135742188,48.9777221679688,36.0859260559082,48.8531303405762,41.5099029541016,48.2210502624512,33.0417175292969,0.0243186261504888,23.0536079406738,2.21811866760254,3.97501540184021,23.0148830413818,5.5773229598999,5.48270750045776,8.46284580230713,0.0654429420828819,241.489532470703,-83.6473007202148,-75.0746994018555,11.6064901351929,38.6735076904297,1
1.58362650871277,3.65175127983093,-2.15223717689514,-0.0099946102127432,0.972850441932678,-3.54658365249634,-2.48841881752014,3.26755309104919,2.79706454277039,-402.185607910156,-397.964782714844,27.7677879333496,24.665355682373,-17.0123119354248,-17.3281097412109,403.501831054688,399.104766845703,49.6306877136231,39.430534362793,50.9761390686035,39.5383110046387,48.6779441833496,39.3765335083008,0.0166695266962051,26.2491035461426,5.73107147216797,3.42621517181397,26.1769466400147,9.28189563751221,4.67028713226318,13.743353843689,0.0282583888620138,241.570465087891,-83.4981918334961,-71.8690338134766,11.6172485351563,44.0698051452637,1
0.846728920936585,3.74048852920532,-2.05320477485657,0.100304260849953,0.987371325492859,-3.83823895454407,-2.41867160797119,3.23027658462524,2.76293778419495,-402.624206542969,-398.280548095703,28.6492595672607,26.720760345459,-16.9547729492188,-16.8607406616211,403.998138427734,399.531829833984,50.0652656555176,38.6408653259277,51.6489982604981,41.3740081787109,48.0878639221191,37.1990623474121,0.0163883436471223,26.8310489654541,6.42107391357422,3.44875144958496,26.750862121582,10.1049547195435,4.9490818977356,15.5025005340576,0.0093854079023003,241.569152832031,-83.5005950927734,-71.9245300292969,11.617075920105,43.9839820861816,1
2.05366563796997,3.65976285934448,-2.19476914405823,0.143066346645355,0.823978066444397,-3.62014627456665,-2.16348266601563,3.24264407157898,2.87111020088196,-402.896270751953,-399.547973632813,27.3898620605469,25.2784767150879,-15.8241357803345,-15.1242437362671,404.136138916016,400.632415771484,49.4322090148926,38.9994354248047,50.8385887145996,43.2160911560059,48.4328880310059,36.7099266052246,0.024691741913557,28.7872695922852,6.62971305847168,3.25682711601257,28.7126598358154,10.6800060272217,6.50927782058716,16.5822486877441,0.0144477933645248,241.567855834961,-83.5030059814453,-71.9799728393555,11.6169023513794,43.8979797363281,1
