Ang_dev,BX,BY,BZ,ChisQ_DOF_nonlin,EW_flowangle,NS_flowangle,Proton_Np_moment,Proton_Np_nonlin,Proton_VX_moment,Proton_VX_nonlin,Proton_VY_moment,Proton_VY_nonlin,Proton_VZ_moment,Proton_VZ_nonlin,Proton_V_moment,Proton_V_nonlin,Proton_W_moment,Proton_W_nonlin,Proton_Wpar_moment,Proton_Wpar_nonlin,Proton_Wperp_moment,Proton_Wperp_nonlin,Proton_sigmaNp_nonlin,Proton_sigmaVX_nonlin,Proton_sigmaVY_nonlin,Proton_sigmaVZ_nonlin,Proton_sigmaV_nonlin,Proton_sigmaW_nonlin,Proton_sigmaWpar_nonlin,Proton_sigmaWperp_nonlin,dev,xgse,ygse,ygsm,zgse,zgsm
1.884398460388184,4.793137550354004,-0.9937522411346436,0.3882282972335815,0.0009246977278962,4.801251411437988,-3.495288133621216,0.3958801329135895,0.3284651935100555,-481.7613830566406,-489.3136901855469,-33.34616470336914,-41.09958267211914,-25.492416381835938,-29.9925594329834,483.5864562988281,491.9518432617188,65.47406768798828,21.151079177856445,43.16815185546875,24.57109260559082,128.9066925048828,19.214134216308597,0.0099999997764825,35.59731674194336,11.2786865234375,7.8632354736328125,35.422203063964844,6.885513782501221,2.94492506980896,11.21243381500244,0.0169772710651159,262.489501953125,1.5481022596359253,4.244373798370361,11.079350471496582,10.350641250610352
2.306389808654785,4.807160377502441,-0.8603494763374329,0.4403482973575592,0.0006461027660407,3.9161744117736816,-3.4026339054107666,0.3920545279979706,0.3173712790012359,-479.4681701660156,-488.3103942871094,-33.604591369628906,-33.42815399169922,-15.163366317749023,-29.10146141052246,480.8834533691406,490.317626953125,70.3666000366211,22.84697532653809,73.03128051757812,25.667469024658203,47.74837875366211,21.29711151123047,0.0099999997764825,16.799373626708984,5.080770492553711,3.6438357830047607,16.735584259033203,4.390689849853516,1.3151674270629885,7.020733833312988,0.0235341750085353,262.4898986816406,1.5316989421844482,4.252587795257568,11.080164909362791,10.345701217651367
1.047731876373291,4.702407360076904,-1.1135468482971191,0.7881815433502197,0.0001375390420434,5.062722206115723,-1.8450477123260496,0.4000136852264404,0.3247938454151153,-481.23870849609375,-490.2958068847656,-51.368465423583984,-43.43621826171875,5.055074214935303,-15.855901718139648,483.9989318847656,492.4714050292969,64.97443389892578,19.74040031433105,44.33576583862305,25.239112854003903,146.60922241210938,16.31007957458496,0.0099999997764825,15.14597511291504,5.288096904754639,1.7718162536621094,15.086384773254396,1.9506686925888064,1.1849262714385986,3.420665740966797,0.0195378754287958,262.49041748046875,1.511319875717163,4.264767646789551,11.08117389678955,10.33875846862793
1.311644196510315,4.720171928405762,-1.1933304071426392,0.5764676928520203,9.965088975150138e-05,5.326285362243652,-2.7257444858551025,0.3622733950614929,0.2951495051383972,-484.1410827636719,-489.3684997558594,-59.35955429077149,-45.6237907409668,-12.900378227233888,-23.39944648742676,487.9370727539063,492.04736328125,61.22822952270508,20.814685821533203,52.04380035400391,26.466487884521484,95.42657470703124,17.310091018676758,0.0099999997764825,38.575660705566406,12.773065567016602,6.564687728881836,38.38518905639648,5.331076622009277,3.4307100772857666,9.251012802124023,0.0167530458420515,262.4906005859375,1.5031166076660156,4.270275115966797,11.08158016204834,10.335715293884276
1.5112903118133545,4.730142593383789,-1.066851019859314,0.4979906678199768,0.0001441640633856,4.441452503204346,-2.4887337684631348,0.3814236521720886,0.3187472522258758,-476.878662109375,-487.7409973144531,-45.11221694946289,-37.88460540771485,-19.646778106689453,-21.262996673583984,479.4104309082031,489.6719665527344,70.82596588134766,24.954280853271484,89.08773803710938,24.278959274291992,87.2597885131836,25.28517723083496,0.0099999997764825,38.47222900390625,13.218274116516112,6.079844951629639,38.33506774902344,10.493118286132812,3.1760733127593994,15.458674430847168,0.0188529174774885,262.49072265625,1.499014973640442,4.273157119750977,11.081783294677734,10.33414077758789
1.194029688835144,4.755075454711914,-0.8745431303977966,0.659451961517334,0.0001080742295016,4.878044128417969,-2.1622347831726074,0.3884346783161163,0.3108362257480621,-476.5343322753906,-487.9718017578125,-40.8179931640625,-41.64558029174805,-6.894667148590088,-18.49085807800293,478.3289794921875,490.0946350097656,71.41019439697266,21.031414031982425,47.81705474853516,24.68582534790039,158.8832550048828,18.941638946533203,0.0099999997764825,15.619695663452148,5.298478126525879,2.142155647277832,15.558765411376951,2.7126827239990234,1.1724469661712646,4.452882289886475,0.0154607947915792,262.4908142089844,1.4949132204055786,4.276123523712158,11.081986427307127,10.332530975341797
0.9125739932060242,4.622889041900635,-1.3637266159057615,0.8187404870986938,0.0001174534190795,5.329055309295654,-1.1501898765563965,0.3929864764213562,0.3191735446453094,-478.5417175292969,-490.445068359375,-44.98061752319336,-45.748077392578125,3.958750009536743,-9.889556884765623,480.6673278808594,492.6733703613281,73.80567932128906,21.78349876403809,68.43054962158203,25.574649810791016,81.73585510253906,19.61504173278809,0.0099999997764825,15.625984191894531,5.6972246170043945,1.1391849517822266,15.56432056427002,2.109410524368286,1.3031796216964722,3.409664869308472,0.021534513682127,262.4912109375,1.4785070419311523,4.288826942443848,11.082798957824709,10.32574462890625
1.2366971969604492,4.743542671203613,-1.1176360845565796,0.5710970163345337,0.0001153062185039,5.688056945800781,-2.4080348014831543,0.3344095647335052,0.2702673673629761,-490.0530700683594,-486.4705200195313,-42.34570693969727,-48.453800201416016,-38.77106857299805,-20.5587215423584,493.4048767089844,489.3096923828125,73.8488998413086,23.049543380737305,71.46348571777344,26.882049560546875,93.64463806152344,20.871028900146484,0.0099999997764825,41.69930267333984,14.891454696655272,6.285684585571289,41.48440933227539,7.098109245300293,3.787550926208496,11.50273609161377,0.0128355985507369,262.4935913085937,1.380247950553894,4.382728576660156,11.08769702911377,10.277889251708984
1.2220531702041626,4.784937858581543,-0.9675559401512146,0.6301857233047485,0.0007760220323689,4.991337299346924,-1.487551212310791,0.2987921237945556,0.2451259344816208,-486.57122802734375,-487.0319519042969,-56.84885787963867,-42.53557586669922,-11.854918479919434,-12.695633888244627,490.0243835449219,489.0506896972656,73.24974822998047,20.013792037963867,74.5077133178711,27.914905548095703,54.8946418762207,14.532957077026367,0.0099999997764825,19.378204345703125,6.721445083618164,1.8281095027923584,19.30712509155273,2.808119058609009,1.6231731176376345,5.58732795715332,0.0094767687842249,262.4941101074219,1.3597540855407717,4.407762050628662,11.08871841430664,10.265555381774902
2.7124547958374023,4.750774383544922,-1.1035881042480469,0.5296313762664795,0.0012616910971701,5.525160789489746,-2.3066444396972656,0.3268329203128814,0.2635875344276428,-483.9816284179688,-487.7667236328125,-58.41396713256836,-47.18278503417969,-8.804566383361816,-19.739097595214844,487.5735168457031,490.4408264160156,72.24852752685547,21.544384002685547,73.59790802001953,28.56838035583496,130.9566192626953,16.97541046142578,0.0099999997764825,18.750926971435547,6.367094039916992,2.722649097442627,18.659067153930664,2.5636141300201416,1.6316288709640503,4.683326721191406,0.015246395021677,262.494384765625,1.3474586009979248,4.423620700836182,11.08933162689209,10.257766723632812
1.3935314416885376,4.7831220626831055,-1.1916950941085815,0.4680210053920746,9.800544648896904e-05,5.957977294921875,-2.7995762825012207,0.3225629329681396,0.2382934093475341,-473.8584289550781,-486.50537109375,-66.52511596679688,-50.773040771484375,18.029129028320312,-23.9196834564209,478.8449096679688,489.7321166992188,85.82662200927734,20.94953155517578,24.6265869140625,23.65962219238281,257.1762084960937,19.45342063903809,0.0099999997764825,41.62205505371094,15.592936515808104,7.311158180236816,41.38094711303711,6.250603675842285,3.311541795730591,9.894126892089844,0.0107292886823415,262.4949951171875,1.3227421045303345,4.457279205322266,11.090563774108888,10.241256713867188
0.8093922138214111,4.772284984588623,-1.16542387008667,0.5004363656044006,0.0008655155543237,5.536514759063721,-2.865583896636963,0.3113659024238586,0.234029158949852,-482.1294860839844,-486.12896728515625,-64.49879455566406,-47.12159729003906,-8.033788681030273,-24.447534561157227,486.4909973144531,489.0189208984375,77.01380920410156,19.39690971374512,58.69941329956055,23.49625015258789,147.66510009765625,16.980083465576172,0.0099999997764825,17.484926223754883,6.050985336303711,3.159295082092285,17.39208984375,2.300837993621826,1.267184138298035,3.8437633514404297,0.0126281445845961,262.4950866699219,1.3187724351882937,4.462895393371582,11.090761184692385,10.238500595092772
0.5435666441917419,4.824872970581055,-0.8390039801597595,0.3796499073505401,0.0015882261795923,4.569403171539307,-2.855695962905884,0.3012887835502624,0.2321785390377044,-484.1239318847656,-484.326171875,-42.601036071777344,-38.70765686035156,-18.048837661743164,-24.236486434936523,486.3297119140625,486.474609375,78.94054412841797,26.44365119934082,86.22451782226562,25.430532455444336,54.68104934692383,26.935924530029297,0.0099999997764825,21.01110076904297,7.418009281158447,3.826706886291504,20.9275016784668,6.52587890625,1.6238638162612915,9.579298973083496,0.0133038526400923,262.4957580566406,1.290091633796692,4.502932548522949,11.092190742492676,10.218860626220703
0.9306216835975648,4.852892875671387,-0.7719589471817017,0.3809118568897247,0.3631270229816437,3.8671276569366455,-3.443460464477539,0.2921430468559265,0.2382294237613678,-481.0124816894531,-486.6509399414063,-52.51290512084961,-32.89603805541992,-15.412266731262209,-29.34967613220215,484.1158447265625,488.6437377929688,84.35135650634766,29.09322166442871,75.93158721923828,27.12331771850586,143.13819885253906,30.029754638671875,0.0099999997764825,21.51164054870605,6.453518390655518,4.722700119018555,21.430194854736328,7.506440162658691,1.840652346611023,10.876790046691896,0.0129649890586733,262.495849609375,1.2859946489334106,4.50889253616333,11.092394828796388,10.2159423828125
1.9397711753845213,4.856936454772949,-0.7524195313453674,0.2383249700069427,0.0009805294685065,3.297557830810547,-4.103607177734375,0.2894525527954101,0.2381984591484069,-480.4981689453125,-483.3888854980469,-40.508399963378906,-27.851356506347656,-13.92528247833252,-34.737850189208984,482.4036865234375,485.4350891113281,79.00865936279297,29.33535385131836,78.18900299072266,26.156774520874023,96.1434326171875,30.8018856048584,0.0099999997764825,21.186901092529297,5.37432336807251,5.540485858917236,21.103572845458984,7.719732284545898,1.7435381412506104,11.003397941589355,0.0120838051661849,262.4960632324219,1.2778011560440063,4.52100944519043,11.092803955078123,10.210012435913086
0.8952556252479553,4.83553409576416,-0.7973452210426331,0.0328838862478733,0.2783395946025848,4.12323808670044,-4.622125148773193,0.3188894391059875,0.2549147307872772,-477.24945068359375,-482.7469177246094,-47.31314468383789,-34.800533294677734,-30.72354888916016,-39.12980270385742,480.5720520019531,485.578857421875,84.40320587158203,27.659427642822266,65.82784271240234,25.73176002502441,201.3646697998047,28.574539184570312,0.0099999997764825,19.796539306640625,6.278955936431885,5.838958263397217,19.691850662231445,6.897736072540283,1.616328477859497,9.988773345947266,0.012315054424107,262.49615478515625,1.2737045288085938,4.527163505554199,11.093008041381836,10.207000732421877
1.1992624998092651,4.792826652526856,-0.8794416189193726,0.1477925032377243,0.258523553609848,4.735039234161377,-3.6477670669555664,0.3232268989086151,0.2547417879104614,-470.0645446777344,-478.0860595703125,-44.35854721069336,-39.60019302368164,-29.14595603942871,-30.58317756652832,473.0516357421875,480.6971740722656,85.52515411376953,28.026371002197266,49.762168884277344,24.41714096069336,197.18408203125,29.66678047180176,0.0099999997764825,18.513107299804688,6.111525058746338,4.286713600158691,18.421445846557617,5.152805805206299,1.4548580646514893,7.2772393226623535,0.0133774764835834,262.496826171875,1.2450302839279177,4.571925163269043,11.094435691833496,10.18508243560791
1.4682044982910156,4.747504234313965,-0.905168354511261,0.1512507796287536,0.1056642830371856,5.299353122711182,-4.508729934692383,0.3167532384395599,0.264130026102066,-476.6226806640625,-477.7005004882813,-47.86456680297852,-44.30949401855469,-37.56437301635742,-37.83078002929688,480.49066162109375,481.2403259277344,72.62384796142578,26.53260803222656,69.9046401977539,25.98341560363769,29.38530921936035,26.80298614501953,0.0099999997764825,18.55354881286621,6.748704433441162,5.3132195472717285,18.43228912353516,4.792519569396973,1.53585946559906,7.077216148376465,0.0169795658439397,262.4970397949219,1.2368382215499878,4.585220813751221,11.094843864440918,10.178559303283691
0.9134312868118286,4.77315092086792,-0.9375981092453004,-0.1093538701534271,0.3519137799739837,4.941462516784668,-5.303338527679443,0.2980615794658661,0.2240037471055984,-476.8175048828125,-478.6786804199219,-37.02438354492188,-41.386207580566406,-52.414886474609375,-44.59957504272461,481.1164855957031,482.530029296875,80.7541732788086,20.057846069335938,63.00663375854492,23.75950813293457,153.2869415283203,17.922574996948242,0.0099999997764825,18.63463592529297,6.172397136688232,6.269331455230713,18.5025577545166,3.607076644897461,1.4374128580093384,5.979800701141357,0.0123082865029573,262.497314453125,1.224678635597229,4.6053385734558105,11.095449447631836,10.168671607971191
14.321280479431152,4.1360063552856445,-2.8541269302368164,1.731289267539978,0.0785271227359771,4.492191314697266,-6.882349014282227,0.4492940306663513,0.4115271866321563,-405.0202026367188,-432.3945007324219,-30.86263656616211,-33.970890045166016,-28.628156661987305,-52.35115051269531,407.2019653320313,436.8748779296875,116.43395233154295,99.13521575927734,105.7955322265625,99.60907745361328,133.27731323242188,98.89743041992188,0.0099999997764825,21.45077896118164,6.875850677490234,9.413748741149902,21.26745986938477,8.720959663391113,9.11152458190918,12.283859252929688,0.5295484066009521,-150.5646514892578,-9.1244535446167,-8.798917770385742,1.1539047956466677,2.677683115005493
4.486549377441406,13.60378074645996,-6.736773490905762,-0.3021577596664428,1.568493366241455,22.14494132995605,6.979217052459717,1.772555947303772,1.3287320137023926,-499.3265380859375,-488.7909240722656,-188.12542724609372,-198.92416381835935,72.7398910522461,64.60145568847656,538.5250854492188,531.658447265625,102.02943420410156,72.44440460205078,85.66160583496094,38.448543548583984,120.0146484375,84.45793151855469,0.0099999997764825,100.90225219726562,107.45050811767578,33.447566986083984,101.18528747558594,27.954345703125,22.738544464111328,35.592716217041016,0.184057667851448,-151.06640625,-9.455060005187988,-8.867737770080566,1.072398662567139,3.451588630676269
5.592648029327393,5.260499477386475,-13.138280868530272,-3.039353370666504,0.1578878760337829,19.14652442932129,4.546339511871338,0.977107584476471,1.0903165340423584,-622.3660278320312,-654.8400268554688,-298.9120483398437,-227.35435485839844,26.225460052490234,55.11898422241211,690.9237670898438,695.3729858398438,167.09877014160156,230.8832244873047,176.4608612060547,311.8591003417969,172.87332153320312,177.01002502441406,0.0099999997764825,22.66009330749512,20.189119338989254,6.632150650024414,22.34304428100586,47.21232604980469,104.50399780273438,7.606971740722656,1.1881800889968872,-151.23477172851562,-9.565970420837402,-8.821337699890137,1.044932246208191,3.845114946365357
20.20458030700684,0.1882769614458084,-8.407777786254883,0.1820515841245651,0.2540986239910126,25.100284576416016,6.147728443145752,0.6747310161590576,0.58449786901474,-686.6138916015625,-688.5074462890625,-255.24951171875,-322.5246276855469,82.09322357177734,81.89386749267578,737.109375,764.703369140625,174.0857391357422,116.53521728515624,114.58430480957033,98.70507049560548,182.0728759765625,124.496337890625,0.0099999997764825,7.16525411605835,7.105780124664307,2.875983238220215,7.64703369140625,2.009773731231689,5.908514022827148,1.5738301277160645,2.414167881011963,-151.26441955566406,-9.58549976348877,-8.810185432434082,1.0400906801223757,3.9176721572875977
1.6718719005584717,9.028095245361328,-15.209266662597656,1.2932982444763184,0.000754918786697,24.776430130004883,9.472461700439451,1.0197093486785889,0.7518929243087769,-633.82568359375,-635.4678344726562,-319.12841796875,-293.3101806640625,139.6001434326172,116.77613067626952,723.2330932617188,709.568115234375,133.4309539794922,73.95331573486328,80.62371826171875,42.58707809448242,138.5066680908203,85.42137145996094,0.0099999997764825,13.273929595947266,13.902639389038086,8.330164909362793,13.27493667602539,3.1755640506744385,14.213706970214844,2.1100504398345947,0.6680352687835693,-151.32859802246094,-9.627779960632324,-8.782352447509766,1.029600977897644,4.078115940093994
3.5708930492401123,7.150607585906982,-14.30581760406494,1.0374605655670166,0.0008299149340018,21.071134567260746,8.207038879394531,0.9175450801849364,0.8559500575065613,-665.5029907226562,-672.0220947265625,-236.83892822265625,-258.9228515625,91.06893157958984,103.869384765625,712.2362670898438,727.6287841796875,161.3021697998047,150.25048828125,131.0208740234375,192.27931213378903,155.6600799560547,124.0046157836914,0.0099999997764825,18.5998477935791,15.575121879577637,9.746378898620604,18.10389518737793,20.735740661621094,48.31925964355469,4.114501953125,0.4829909801483154,-151.33847045898438,-9.63428020477295,-8.777682304382324,1.0279871225357056,4.103047847747803
4.050671100616455,8.368163108825684,-13.218900680541992,0.2519498169422149,0.0143697317689657,21.040393829345703,10.02299690246582,3.687942504882813,2.987093210220337,-565.4572143554688,-570.152587890625,-248.5495147705078,-219.3223876953125,132.71896362304688,107.9677276611328,631.769775390625,620.349365234375,105.32528686523438,64.8653793334961,94.1878662109375,41.06757736206055,108.77911376953124,73.9459457397461,0.014935465529561,17.900596618652344,16.591899871826172,11.665315628051758,17.58422088623047,3.6108007431030273,14.148191452026367,2.6716482639312744,0.1571799665689468,-151.402587890625,-9.676513671875,-8.74530029296875,1.0174967050552368,4.265470504760742
6.3230390548706055,5.407843112945557,-14.376595497131348,-0.6894098520278931,0.0101359086111187,17.979232788085938,7.690334796905518,3.297353029251098,2.888744354248047,-607.064208984375,-620.8909912109375,-241.92030334472656,-201.49095153808597,109.40038299560548,88.14537811279297,662.5864868164062,658.6909790039062,121.65074157714844,86.4636001586914,171.58009338378906,95.10911560058594,113.24578857421876,81.79889678955078,0.0144437216222286,21.03268051147461,19.84527015686035,10.513534545898438,20.78194808959961,14.638422966003418,39.563385009765625,3.109645128250122,0.2243591099977493,-151.40753173828125,-9.679760932922363,-8.742684364318848,1.016689658164978,4.277939319610596
13.521023750305176,-1.5082437992095947,-11.375770568847656,3.0555455684661865,0.5453452467918396,10.738770484924316,6.652601718902588,2.4548628330230717,2.324960947036743,-685.67822265625,-698.3484497070312,-161.58583068847656,-132.44378662109375,116.3811492919922,82.90335083007812,714.0092163085938,715.6150512695312,175.9830780029297,205.4870758056641,205.6773223876953,274.1287536621094,177.1277313232422,160.5120849609375,0.0116248046979308,6.983484268188477,3.828486442565918,2.014390707015991,7.156150341033936,4.491782188415527,9.983551025390623,1.6051207780838013,0.8154950737953186,-151.5553741455078,-9.77713108062744,-8.659079551696777,0.992470920085907,4.647906303405762
4.642157554626465,4.574027061462402,-12.838086128234863,1.6534780263900757,0.0079010957852005,14.344386100769045,7.07874059677124,2.328643798828125,1.6980103254318235,-629.9508056640625,-628.8726806640625,-198.79258728027344,-160.8165740966797,98.2718734741211,80.60625457763672,667.8427124023438,654.0949096679688,144.5266571044922,141.96778869628906,213.9246368408203,205.62530517578125,138.74671936035156,95.34882354736328,0.0099999997764825,11.427066802978516,9.03524684906006,5.200872421264648,11.227073669433594,12.844610214233398,26.51858711242676,2.303823709487915,0.9928439259529114,-151.56521606445312,-9.783616065979004,-8.653223037719727,0.9908561706542968,4.6719970703125
15.77258586883545,-7.068795680999756,-1.7462643384933472,3.760351419448853,0.0655633881688118,-6.510003089904785,-3.2549877166748047,0.9626384973526,1.291966438293457,-447.0993957519531,-492.2567138671875,96.89049530029295,56.17262649536133,-7.02873420715332,-28.17703628540039,457.5314636230469,496.2519226074219,155.72349548339844,228.7642517089844,179.8700714111328,301.13525390625,158.0479736328125,182.09451293945312,0.0099999997764825,26.37098693847656,11.78672695159912,5.458220481872559,26.194515228271484,19.33157539367676,25.065866470336918,29.95858764648437,0.7908257246017456,-152.4759979248047,-10.383198738098145,-8.538394927978516,0.8406466245651245,5.967957019805908
3.5610647201538086,3.5177502632141118,-1.2062960863113403,10.368677139282228,0.1560262441635131,-7.963180065155029,6.041628360748291,0.9662441611289978,0.946707546710968,-795.9153442382812,-809.787353515625,128.30755615234375,113.27757263183594,89.05024719238281,86.54147338867188,811.0942993164062,822.2388916015625,167.11502075195312,186.4117889404297,98.60535430908205,256.1600952148437,174.66380310058594,138.97854614257812,0.0099999997764825,8.09787368774414,3.389202117919922,2.683437824249268,8.22238826751709,5.535265922546387,11.96679401397705,1.5493115186691284,0.7244888544082642,-152.54415893554688,-10.42804718017578,-8.593925476074219,0.8293378353118896,5.964848041534424
5.088119029998779,2.330265998840332,0.788560688495636,8.521913528442383,0.0435876846313476,-5.595665454864502,4.960568428039551,1.127022624015808,1.114258885383606,-822.6130981445312,-834.05322265625,102.4665756225586,81.71592712402344,76.5461654663086,72.73844909667969,832.496826171875,841.1974487304688,158.6472625732422,158.82559204101562,84.69325256347656,189.29165649414065,167.0259552001953,141.1477508544922,0.0099999997764825,8.340532302856445,2.099735975265503,1.871419906616211,8.41197395324707,3.480125904083252,8.55090045928955,1.4114774465560913,0.7688940167427063,-152.62698364257812,-10.4825439453125,-8.674847602844238,0.8155825734138489,5.941218376159668
