Ang_dev,BX,BY,BZ,ChisQ_DOF_nonlin,EW_flowangle,NS_flowangle,Proton_Np_moment,Proton_Np_nonlin,Proton_VX_moment,Proton_VX_nonlin,Proton_VY_moment,Proton_VY_nonlin,Proton_VZ_moment,Proton_VZ_nonlin,Proton_V_moment,Proton_V_nonlin,Proton_W_moment,Proton_W_nonlin,Proton_Wpar_moment,Proton_Wpar_nonlin,Proton_Wperp_moment,Proton_Wperp_nonlin,Proton_sigmaNp_nonlin,Proton_sigmaVX_nonlin,Proton_sigmaVY_nonlin,Proton_sigmaVZ_nonlin,Proton_sigmaV_nonlin,Proton_sigmaW_nonlin,Proton_sigmaWpar_nonlin,Proton_sigmaWperp_nonlin,dev,xgse,ygse,ygsm,zgse,zgsm,target
27.02939034,-1.792042732,3.707313299,2.756981373,0.00083692,-0.879372001,0.859770119,4.891911507,4.705936432,-522.5388794,-520.5446777,9.575616837,7.98991394,7.408529758,7.812705517,522.6790771,520.6646118,72.04947662,60.3053627,66.20612335,64.68678284,74.87483978,57.99065018,0.028374765,31.73557854,1.758101225,1.561046958,31.72829056,6.926085472,16.66664886,5.505888939,0.17876111,-6.71349287,-57.37805557,-56.24926758,-5.375416279,12.53900433,1
10.76640224,-4.336510181,1.280070424,2.911382675,1.394518495,-5.429397583,-1.492198348,4.663295269,4.054394245,-497.6695557,-487.817688,29.44697762,46.36488724,-1.76661551,-12.76475525,498.5431213,490.1823425,66.61462402,54.57575989,66.6563797,46.81331253,68.49237823,58.06916046,0.042002145,38.0306015,13.11352158,2.898608208,37.86753464,8.962392807,7.504896164,12.26734734,0.065656662,-6.710109234,-57.3873024,-56.24813843,-5.376308441,12.58738136,1
2.733732224,-4.159125805,2.394936085,2.618346214,0.709314585,-2.860235453,-0.686632037,4.47215414,3.910864115,-497.4524841,-493.1317139,29.54154396,24.63786316,0.804585814,-5.917340279,498.3295288,493.7822876,68.29884338,55.21780396,68.29769135,52.28032684,69.42031097,56.62942886,0.023912175,30.01326752,5.375544548,1.209257722,29.97492599,6.674381256,6.88790226,9.229726791,0.039252974,-6.706726074,-57.3965416,-56.24704361,-5.377200127,12.63533306,1
3.960469961,-3.460647345,-0.880043864,4.137099266,0.000716979,-5.099181652,-0.607424736,4.89150238,4.785829067,-503.7740479,-500.918335,38.46447372,44.69855881,-7.30734539,-5.33181715,505.2931824,502.9369507,67.18785095,58.68959045,69.34859467,65.32524872,66.79437256,55.07275009,0.036970481,39.01495743,12.4825983,1.164406896,38.87419891,6.573364258,12.83069992,7.245878696,0.074189335,-6.703341961,-57.40577698,-56.24598694,-5.378091335,12.68285275,1
5.127322674,-3.682562113,-0.166928649,4.003193378,0.666057765,-4.76944685,-1.388011217,4.70639801,4.250123024,-500.6158752,-495.8539124,32.86864471,41.37174606,-9.136883736,-12.05634022,501.7769165,497.7229004,66.67152405,53.87181473,67.90174866,59.55043411,68.10079193,50.79499054,0.039147813,36.95338821,11.51455307,2.707771063,36.82712555,6.403055191,11.54532433,7.613174915,0.078585081,-6.699958324,-57.41500473,-56.2449646,-5.378982067,12.72993851,1
4.66765976,-3.294733047,-0.19435963,4.351494312,0.426566988,-4.673748016,-1.337156057,4.566138268,4.282889366,-502.040863,-498.017334,34.99785614,40.71476364,-10.21160698,-11.66351128,503.362854,499.8149414,68.06170654,56.85150146,70.34535217,63.08269119,67.72211456,53.46425629,0.039748698,38.48746872,11.73521423,2.693911791,38.36101151,6.931772232,13.75942707,7.506788254,0.081175722,-6.696573734,-57.42422867,-56.24398041,-5.379872322,12.77658653,1
4.857041836,-2.971475601,1.097855568,4.378426075,0.000668241,-4.218846321,-0.717458606,4.695614815,4.520065784,-506.24823,-503.1732788,32.63415527,37.11713791,-6.803720951,-6.318192482,507.3446045,504.5799866,68.16517639,58.27038193,68.41381836,64.81807709,69.6739502,54.70341873,0.031661078,34.65812683,9.182984352,1.336325526,34.5681076,6.405588627,12.73633671,6.914947033,0.099415131,-6.693189621,-57.43345261,-56.24304199,-5.3807621,12.8227911,1
3.869839668,-2.813296318,1.062884092,4.56477499,0.000800607,-4.20990181,-1.076971054,4.649006844,4.543533325,-508.7837524,-505.8994141,33.39199448,37.23883438,-9.774878502,-9.536085129,509.9720459,507.3577576,67.95000458,57.79942703,69.21617889,63.61747742,69.17983246,54.65865707,0.029138995,33.77362061,8.943535805,2.011659145,33.68296051,5.960124016,12.96515942,5.69628334,0.055101372,-6.689699173,-57.44295502,-56.24211884,-5.381679058,12.86997318,1
4.331647396,-2.64069581,1.15835619,4.685039043,0.004999163,-3.759063005,-0.612795234,4.444190979,4.066543102,-505.5391235,-504.9900818,45.05921173,33.17901993,-6.729511261,-5.412868977,507.5878601,506.1078186,75.51683807,57.08867264,73.41748047,63.47198486,75.93686676,53.61276627,0.029085953,34.57397079,8.027152061,1.197482705,34.50162888,6.669384956,14.72741222,6.121954441,0.056426149,-6.686314106,-57.4521637,-56.24127579,-5.382567883,12.91526794,1
3.263628006,-2.801128149,1.24225831,4.603313446,0.000608358,-3.951742887,-1.032677174,4.431263924,4.19251585,-504.2481995,-500.8148499,32.7895813,34.59653854,-8.827431679,-9.048987389,505.3902588,502.0899658,68.24145508,56.60360718,70.93188477,62.06307983,68.14980316,53.66599655,0.029161217,31.12128067,7.590863228,1.843028069,31.0466671,6.122801304,13.13490963,6.012630939,0.051324852,-6.682929039,-57.46137238,-56.24048233,-5.38345623,12.96010876,1
4.317471981,-2.608889103,1.209622264,4.727808475,0.000739196,-3.648008347,-0.957438946,4.429108143,4.204392433,-505.5932922,-501.5335999,27.58408165,31.97574234,-8.704037666,-8.398655891,506.4200134,502.6220703,68.3398819,57.11597061,69.40313721,63.91943741,68.69686127,53.39011002,0.026791455,31.31556892,7.083127975,1.695089459,31.2510128,6.376800537,14.28909016,5.6165061,0.071187064,-6.679543495,-57.47057343,-56.23974228,-5.384344101,13.00449181,1
5.452765465,-3.11637044,1.832890868,4.237114906,0.370516062,-3.271771431,-0.99661392,4.308824539,3.989990711,-503.6816101,-498.8846436,26.08755493,28.51890564,-7.554191589,-8.69274044,504.4133301,499.7747192,67.45387268,54.83649826,68.18930054,60.8356514,67.60582733,51.57590866,0.032414827,30.40539742,6.276698589,1.807953358,30.35337639,6.184892654,12.39172268,6.624578476,0.081723779,-6.67605257,-57.48005676,-56.23904037,-5.385259151,13.04977703,1
4.090649605,-3.058389425,2.409555674,4.053686142,0.000729706,-2.795844078,-0.794885099,4.441841125,4.158227444,-505.5674744,-502.9735107,24.26643562,24.56293869,-6.965790749,-6.986697674,506.1974487,503.6213989,67.08821106,55.98294449,69.13601685,61.58076477,67.18440247,52.96263123,0.031938791,30.41091347,5.397196293,1.426753044,30.37293816,6.123490334,12.30851936,6.562140465,0.04696491,-6.67266655,-57.48924637,-56.23841858,-5.386146069,13.0932169,1
3.883831263,-3.789805651,2.033658981,3.173591137,0.000663638,-2.741510868,0.529757619,4.441387177,4.152132988,-505.0238647,-501.9898376,21.0451107,24.03775406,4.273625851,4.646856308,505.4802246,502.5865173,67.76298523,56.24645233,67.37190247,66.70287323,70.8628006,50.20814896,0.036466885,31.6968708,5.611602783,1.013568878,31.6603775,7.10123682,11.64726639,9.084895134,0.076249786,-6.659121513,-57.52596283,-56.2365799,-5.389688969,13.26224041,1
9.731063843,-4.233407497,0.892326891,2.978140116,1.686436176,-4.469680309,0.916501343,4.802052975,4.27137804,-501.2923584,-504.013031,46.42699432,39.3983345,0.428047478,8.087459564,503.4378662,505.6152649,74.60636139,57.14639664,77.38282013,65.50934601,73.11963654,52.46740341,0.033013921,41.73205566,11.3526125,1.986765385,41.60923004,8.913739204,9.719749451,13.23862171,0.142763481,-6.652348042,-57.54429245,-56.2360878,-5.391458035,13.34385395,1
5.405662537,1.317113996,0.377425194,5.658018589,0.000206359,-4.003133774,-0.915317953,4.788018227,4.574938297,-534.0110474,-532.8544312,38.69552231,37.29009628,-7.440545559,-8.534060478,535.4628906,534.2258301,65.16338348,51.23646545,57.60257721,53.09079361,66.26113129,50.28366852,0.028715506,27.40576172,6.833851337,1.447039485,27.33958054,8.116218567,22.37509155,3.789286613,0.118579485,-6.632022858,-57.59916306,-56.23658371,-5.396752834,13.57673073,1
8.08361721,-0.725935102,0.703485548,5.573691845,0.000317566,-4.042944908,-0.938755929,4.701992989,4.34591341,-530.0095825,-526.7020264,33.46635056,37.22732162,-8.832755089,-8.651989937,531.1385498,528.086853,66.19981384,54.17996597,68.80573273,58.91246414,66.75054932,51.651371,0.025400173,28.74827385,7.573961735,1.567262769,28.6778698,14.50227451,39.14873886,4.714008331,0.094316505,-6.628634453,-57.60829163,-56.23698425,-5.397633553,13.61375809,1
6.401747227,-3.395915508,0.109966263,4.936864376,0.001028938,-3.274778128,-0.952398717,4.413415432,3.941440344,-511.8546143,-508.5436096,28.85321236,29.09783936,-8.179615021,-8.467868805,512.7324219,509.4457703,66.68566132,53.25562286,70.03566742,62.38536453,65.97200775,48.04451752,0.035323329,31.44709206,6.310940742,1.739536285,31.39348602,6.233366966,13.07639313,5.944749832,0.100877583,-6.591252327,-57.70871353,-56.247509,-5.40732336,13.99197578,1
5.452477932,-3.126070261,1.603421688,3.699669838,0.005354062,-3.883143902,0.532976091,4.230392456,3.924361944,-508.1128235,-508.1808472,41.47876358,34.49409866,1.852068782,4.738207817,509.8063965,509.3722229,71.53874207,55.15792847,79.60240173,57.71372223,67.07659912,53.83454895,0.02634272,37.89885712,9.240372658,1.104594231,37.81539536,6.311744213,10.31374359,7.970756054,0.270075232,-6.584475517,-57.72690582,-56.24979019,-5.409079075,14.05927563,1
7.49996376,-4.089308739,2.272203207,4.365375042,0.001582183,-3.296123981,-0.9427616,4.325500011,3.952377558,-512.7685547,-509.2501221,28.06516838,29.32861328,-7.132820129,-8.393993378,513.5855713,510.1630249,69.23644257,57.46067429,71.11206818,66.19919586,70.61551666,52.54928589,0.026447315,34.15805817,6.925090313,1.85962677,34.09927368,6.660449028,12.15905666,7.790203094,0.179638565,-6.574309349,-57.75416183,-56.25392532,-5.411708832,14.15636063,1
6.496911049,-5.018658161,6.209637642,6.0262146,0.003906379,-2.287087917,-1.266016245,11.78200436,10.18200302,-604.6417847,-604.0719604,29.45583534,24.12568665,-12.20401192,-13.36048126,605.4818726,604.7011719,107.024765,92.97293854,106.6719284,86.05741119,106.4262772,96.24453735,0.120205052,47.2435379,6.146406651,3.234513044,47.19507217,9.720752716,18.96422195,11.24794483,1.202152729,-6.567531109,-57.77230835,-56.25718307,-5.413459778,14.21846581,1
26.31692505,-5.036597729,7.001281261,2.786857605,0.373289943,-2.247911692,1.896419287,12.29044533,11.47314072,-599.3397827,-603.9260254,28.51776695,23.70627213,23.39628983,20.01190758,600.4738159,604.7223511,115.0171204,99.32262421,99.76150513,96.13946533,119.7261124,100.8765411,0.186212242,63.76565552,6.944428921,5.407199383,63.68251801,12.46634483,21.48141861,15.30357933,0.976751745,-6.56414175,-57.78137207,-56.25897217,-5.414334297,14.24872208,1
12.0809164,-5.316580772,7.69432354,-2.858805895,0.001188888,-0.621985853,2.355540514,10.3519783,9.714970589,-593.3596802,-586.5418091,-2.130940199,6.367572784,22.32878494,24.12888718,593.7834473,587.0724487,96.13433838,91.57396698,101.7276993,100.4286041,96.25141907,86.80861664,0.174764797,48.30958939,1.864624381,5.987326622,48.26655197,14.31343079,28.60132027,15.46767902,0.560776949,-6.560752392,-57.79043198,-56.26086426,-5.415208817,14.27844334,1
22.36939812,-5.673817635,6.480187893,-2.215368748,0.002568281,-1.977287889,3.052534819,10.76568317,9.956007957,-579.2764282,-577.3416138,12.44076443,19.93207932,33.63080597,30.80637932,580.3851929,578.5064087,102.0840225,95.11988068,102.2473602,100.6515427,104.6441345,92.22972107,0.107659765,41.90582275,5.363359928,7.340302467,41.82368469,11.81155014,18.76846886,15.13288403,0.434224278,-6.557362556,-57.79948807,-56.26286697,-5.416082382,14.30762482,1
12.21017075,-5.386855602,8.612462044,0.974666178,0.138899848,-1.290712953,1.803201079,11.15341568,10.65137005,-578.3425293,-577.6532593,2.915474176,13.0151062,17.64224243,18.19040489,578.6188965,578.0861206,99.94149017,93.42579651,94.85135651,98.99766541,104.8296127,90.51132965,0.151660055,51.71206665,3.342576742,4.170915604,51.67356873,12.05410194,23.08889389,13.74350071,1.10385704,-6.553972721,-57.80854034,-56.26498032,-5.416955948,14.3362627,1
6.347735882,-4.642113209,11.68118191,-0.007022057,0.005202414,0.473189741,0.696760118,14.15144062,12.20250416,-610.9743042,-604.4666138,-10.68123722,-4.992233276,15.03239346,7.351385593,611.2525024,604.5319214,112.032959,94.59912109,106.3780441,91.76670837,118.8790512,95.9839859,0.285206765,49.53631592,1.418686509,1.732925773,49.53097153,13.50007534,31.07104874,13.33078194,1.724250913,-6.537021637,-57.85372162,-56.27729416,-5.421315193,14.47118282,1
7.433105469,-9.50763607,15.89377785,1.094316363,0.015503563,3.248855114,-1.186920881,19.74633408,17.80803108,-671.737854,-675.4971924,-42.68767166,-38.34396744,-9.029351234,-14.01791382,673.1534424,676.7297974,122.3219757,104.5858231,103.4830704,93.50485229,127.9269333,109.7073975,0.533620536,62.15956116,15.84928226,3.956784487,62.05289459,16.31318474,35.0759697,17.90898132,2.935405731,-6.533630848,-57.86274338,-56.28012085,-5.422185898,14.49648666,1
10.15842056,-11.9560442,19.33748436,-1.149238586,0.005252402,4.089129448,-1.478070021,19.05371475,16.90488815,-673.9605103,-668.74823,-51.23377228,-47.80893707,-12.44487572,-17.29969025,676.0196533,670.6781616,105.6113968,95.81933594,97.82554626,91.20282745,109.5339279,98.04610443,0.437525958,45.16002274,14.0674696,4.006520748,45.04135513,13.42448235,30.02231598,13.86725998,1.380087376,-6.530240059,-57.87176132,-56.28306961,-5.423056126,14.52122211,1
6.818371773,-11.03217793,20.59789467,8.74386692,0.005670881,3.120039463,-2.014652729,18.70980835,16.79322052,-684.7640991,-682.2723999,-40.91725922,-37.18988419,-21.9077034,-24.03580093,686.3352051,683.7078857,114.2331085,99.46949005,105.5365829,81.78060913,120.5296326,107.2251587,0.670167983,48.01047897,11.09670067,5.696565628,47.91389847,15.87384319,34.10705948,17.85294533,1.022760749,-6.526955128,-57.88049316,-56.2860527,-5.42389822,14.54463959,1
3.207904577,-8.588580132,17.1130619,13.32492161,0.077283807,2.333170176,-2.965566158,20.6106739,20.2681179,-682.7407227,-679.013855,-32.35850906,-27.66575813,-36.7014122,-35.20560837,684.4917603,680.4885254,112.86483,106.6851578,114.408699,92.18977356,115.2041168,113.2391586,0.406880707,53.18190765,7.001492977,7.841321468,53.06897354,14.63609886,40.14627075,12.67875576,0.657040715,-6.523563862,-57.88949966,-56.28926086,-5.424767494,14.56824493,1
3.093767405,-7.421010017,13.41906452,14.18428802,0.077629052,2.246114731,-3.959591389,21.39921188,21.81141281,-684.0075684,-679.4016113,-30.17975616,-26.64762115,-47.44139862,-47.0630722,686.3146973,681.5509033,116.9529877,119.0615616,126.9380417,120.9818192,118.3476181,118.0897217,0.410132408,53.86105347,7.030240536,11.40932083,53.69768524,19.86177826,52.3841629,13.49938297,1.713689327,-6.520278454,-57.89822006,-56.29249191,-5.425609112,14.59056091,1
5.627163887,-7.32097578,12.55771351,13.5997467,0.005320955,1.350703001,-3.059813738,20.9761982,19.96771812,-681.3393555,-676.5706177,-19.36418343,-15.95257664,-36.84036636,-36.17589951,682.609314,677.7248535,108.0417252,99.92137909,112.1080322,92.184021,109.6970062,103.5735245,0.656812966,44.05183029,4.318930149,8.45780468,43.97924042,14.63198757,36.97241974,13.32770729,1.007228374,-6.516992569,-57.90694046,-56.29584885,-5.426450253,14.61232948,1
7.028614044,-4.464270115,16.85528374,8.769007683,0.006738422,0.554161668,-3.267120838,21.73763657,19.44115067,-686.2668457,-680.2886353,-14.67026424,-6.579919815,-33.0201149,-38.83534241,687.2173462,681.4279785,107.5717621,90.07042694,106.1910706,74.34100342,111.1216965,96.98313904,0.677130401,50.79348373,1.720574737,8.582930565,50.71091843,16.84072876,49.54780197,13.77586174,1.220350146,-6.513707161,-57.91564941,-56.29933548,-5.427290916,14.63354778,1
3.40628314,-6.610207081,17.31987381,10.02507877,0.004697111,2.379518747,-3.251031637,18.69470024,17.02966499,-690.3050537,-685.5601196,-26.85221291,-28.48799133,-35.38790512,-38.97491455,691.7329102,687.2578125,107.2827606,92.19841003,105.7921448,75.8210907,110.2061234,99.38008118,0.393052667,42.64539719,6.448107243,8.214834213,42.54344177,12.96885777,37.61317062,10.94707489,0.893173754,-6.510421276,-57.92435837,-56.30295181,-5.428131104,14.65421295,1
6.200078011,-13.1279707,10.58376122,3.747158766,0.006305236,1.085310936,-1.798093438,20.54723549,17.61122322,-661.1428833,-654.3328857,-17.1247673,-12.39601898,-21.32547569,-20.54512978,661.708374,654.7727051,105.131691,95.75832367,107.3547211,99.86237335,107.194458,93.63886261,0.338990003,46.00554657,3.761341333,4.905275345,45.97495651,14.59358311,17.54560089,20.33701134,1.388928771,-6.50384903,-57.94176102,-56.31058121,-5.429810047,14.69386959,1
2.681171656,-16.66726303,7.764503956,3.930954218,0.005489991,-1.198233485,-1.802595377,19.1884594,16.31305313,-637.7288208,-643.4898682,4.863070011,13.45934296,-20.44201851,-20.25609016,638.0748901,643.9492798,106.0180359,107.5024643,105.4930496,97.4133606,107.701973,112.2073441,0.274071217,45.06882477,3.698854446,4.614260197,45.03697205,21.04702568,11.60732365,29.82417297,1.244989276,-6.497169971,-57.95942688,-56.31888962,-5.431514263,14.7318573,1
3.776209354,-14.19468212,8.856142044,4.233662128,0.006456463,-0.447090089,-2.247438669,20.12652588,17.22746086,-644.1624146,-649.7730103,-4.055221081,5.070407867,-28.23026657,-25.50133705,644.793457,650.2930298,109.3111954,108.1969223,106.4282684,97.14517975,115.3595276,113.3193207,0.304937899,47.64732742,1.436117649,5.925568104,47.60979462,16.9735508,12.85092068,23.67713547,0.62510848,-6.493777275,-57.96839142,-56.32332611,-5.432379246,14.75025177,1
5.669841766,-11.05130672,12.97608566,4.919511795,0.006905383,0.592729151,-2.911565781,19.06520271,16.86852837,-667.4215698,-663.3261719,-14.89346313,-6.86240387,-32.38880157,-33.73870468,668.3729248,664.2191162,112.0959549,107.9991455,109.3102951,100.6991959,117.9324722,111.469986,0.480137676,51.93074417,2.251495838,8.7815485,51.86285782,18.19612503,29.28226089,22.89899445,1.881355882,-6.486991405,-57.98630905,-56.33266068,-5.434108257,14.78520489,1
6.519478321,-10.18922043,11.94863033,6.752011299,0.006464476,1.266533017,-3.00687933,20.73678398,18.66252136,-661.0675049,-662.0066528,-25.88322639,-14.63615417,-36.76805878,-34.78250122,662.5949707,663.0812988,108.1887741,108.5314789,110.2063904,103.1560669,109.0378571,111.1217117,0.715451121,52.49269485,4.57000351,8.867669106,52.40977859,17.62199783,30.03898621,21.72801971,1.869639635,-6.483598232,-57.99526215,-56.33755493,-5.434971809,14.80175495,1
12.58023262,-4.947787762,15.55626392,5.610337257,0.003803521,3.153008461,-3.361336231,21.00930977,20.74672699,-684.5106812,-681.7542725,-43.19184875,-37.55511475,-35.89646912,-40.10271072,686.81073,683.9645386,117.1924667,124.4345856,101.1965027,131.1331635,123.4390793,120.9462509,0.606998742,65.76264954,10.94328499,10.40912247,65.55573273,31.30953979,83.4509964,16.97241783,1.315890074,-6.480204582,-58.00420761,-56.34260941,-5.435834885,14.81768417,1
14.0067606,-7.198572636,17.44930077,5.929228306,0.00647558,3.530583382,-3.360549927,19.44724655,16.12055588,-685.1087646,-682.6740723,-39.72084427,-42.11990738,-42.98321915,-40.16285706,687.6040649,685.1503906,108.6736298,101.9652557,142.0243073,119.3534393,106.3358002,92.04753876,0.455597758,63.07934189,12.14792538,9.879771233,62.85846329,21.4931221,50.83269501,13.7600708,2.390631437,-6.476917267,-58.01287079,-56.34765625,-5.43667078,14.83251762,1
18.22765732,-9.410593033,16.37504578,3.992990255,0.004512519,1.216632605,-6.342752457,22.89016914,20.88254356,-679.3925781,-670.8540039,-14.46473885,-14.24721909,-62.05308914,-74.58649445,682.3738403,675.1379395,109.9845352,104.0612335,113.1307755,109.8781281,111.8406219,101.0272675,1.017953992,47.66041565,3.869595289,18.01101685,47.39984894,17.2149353,37.25522995,17.23361778,1.141224504,-6.473629475,-58.02153015,-56.35285568,-5.437506199,14.8467617,1
8.93239212,-9.356829643,15.27987862,13.5644207,0.004798034,2.291203737,-6.503810406,19.91574287,18.53059387,-676.2485962,-670.5279541,-27.56430626,-26.82807541,-67.80940247,-76.50334167,680.1985474,675.4111938,105.2757492,99.19497681,110.8252258,97.56706238,106.4802094,99.99899292,0.646175981,47.5788269,6.458270073,17.35584641,47.27642059,15.67016411,36.18730164,15.23146534,0.972966731,-6.470341206,-58.03018188,-56.3582077,-5.438341141,14.86041069,1
9.336625099,-7.988029003,8.737415314,16.95287323,0.020401279,0.336824715,-7.337864399,25.02369118,22.72064972,-677.7741089,-684.5341797,-0.02200588,-4.024217606,-99.78886414,-88.15222168,685.0806885,690.1985474,123.6963577,104.8590164,123.006752,94.07761383,121.4919586,109.8536377,0.685097396,55.86735153,1.10633111,25.09674835,55.50149536,13.98242664,33.90049744,13.78721046,0.627672851,-6.46705389,-58.03884888,-56.36320877,-5.439177513,14.87575626,1
11.69527721,-7.799349308,10.19389343,16.12785721,0.0047604,1.550948501,-7.281930447,20.84223557,20.33629036,-692.9476318,-688.8509521,-22.66479874,-18.65117073,-83.06916809,-88.05529785,698.2768555,694.706604,109.3019485,103.7263794,121.867775,99.44824982,108.6773911,105.8005905,0.463636279,51.6179657,4.173662186,18.42130089,51.23623276,13.3278923,35.08465195,10.59558678,0.469499379,-6.463660717,-58.04780579,-56.36817169,-5.440041542,14.89259624,1
11.86458206,-7.686671734,14.57682133,10.77170563,0.004261088,3.020120382,-6.176772594,23.89274979,23.23456383,-685.4840698,-685.2974854,-38.24085236,-36.15623856,-73.49971771,-74.26920319,690.4730225,690.2578125,104.5165863,97.39979553,105.5752716,92.54771423,106.8218994,99.73735809,0.587527514,44.10205078,7.906655312,15.6987896,43.81965256,13.79874134,38.31110764,9.624204636,0.703275144,-6.460373402,-58.05647659,-56.37311172,-5.440877914,14.90835857,1
11.92714119,2.479325056,17.87983894,-9.897004128,0.007764746,3.046866417,-3.28835535,26.69164658,23.65068817,-701.5892944,-700.5626221,-36.65604019,-37.28957367,-39.6787796,-40.30831146,703.6658325,702.7113647,97.35839844,81.79206085,79.80801392,82.21417999,99.17708588,81.58018494,0.402118474,24.20113182,5.221143723,5.038444042,24.13045311,11.23052311,32.96180725,3.065629959,0.470670044,-6.457085609,-58.06514359,-56.37818527,-5.441714287,14.92357731,1
8.345367432,-3.35244298,20.33753586,2.256353855,0.005700442,2.836326599,-4.197769642,27.04301643,24.64844894,-693.1292725,-690.8927002,-33.30312729,-34.22938919,-48.91478729,-50.77114487,695.6507568,693.6008301,97.80107117,82.98642731,81.79078674,80.12757111,100.4604263,84.37953186,0.684051394,36.4470253,6.108668804,8.57804203,36.31140137,14.44509506,42.06275558,7.432889462,0.25183177,-6.450510502,-58.08246231,-56.38873291,-5.443385124,14.9523735,1
4.515358448,2.853910446,13.26985836,-14.80506325,0.009092005,2.947704554,-1.638455629,29.8534565,27.39768219,-700.4744873,-700.5836792,-34.53658676,-36.07486725,-21.33872986,-20.06621742,701.6499023,701.7988281,89.10038757,75.85264587,86.67060089,81.84077454,90.44515991,72.67378235,0.828754425,31.99248505,6.388925076,3.189026833,31.93890762,13.58312416,36.91321564,4.498308182,0.319071025,-6.427384853,-58.14322662,-56.43016052,-5.44924736,15.03606987,1
4.829131126,4.560634136,15.78862095,-12.10869884,0.007447112,3.746693373,-2.711238384,27.08840942,24.46430969,-699.2504272,-698.4325562,-44.65666962,-45.73720932,-32.07121658,-33.14538574,701.4085083,700.7128906,92.06446075,78.14219666,93.07067108,78.70485687,92.01097107,77.85933685,0.609980226,31.19252586,8.47614193,5.292815685,31.09694481,10.11455822,28.72841644,4.585195065,0.250732929,-6.424095631,-58.15184784,-56.43660355,-5.450079441,15.04572678,1
3.627848148,3.912969828,14.226861,-14.17096519,0.007748056,3.454196692,-2.040573359,27.88460922,25.48694229,-694.6311035,-693.4387817,-41.30195236,-41.85614014,-25.27231598,-24.75204468,696.3166504,695.1416626,92.9055481,78.96970367,90.66249847,83.61305237,93.76119995,76.54247284,0.71892488,34.33373642,8.063897133,4.169101238,34.25339127,12.49954224,34.02006149,5.377697468,0.229381159,-6.420806408,-58.16046906,-56.44318771,-5.450911045,15.05481911,1
8.721050262,5.834324837,11.82456112,-15.24938393,0.009716972,2.64616847,-1.958764672,28.79715729,25.46524429,-698.9918213,-698.3858032,-31.77899933,-32.27745056,-24.07720947,-23.91044044,700.1279907,699.5400391,90.30958557,73.4803772,91.09796906,74.57471466,90.24826813,72.92705536,0.737147272,33.24488068,6.11798811,4.001588821,33.19150543,8.224807739,22.2222271,5.042500019,0.367863089,-6.414227009,-58.17769241,-56.45677948,-5.452572823,15.07130432,1
16.31986618,-7.326804638,17.231493,-3.718814611,0.006018394,4.751173973,-2.547062397,20.64439583,18.08877754,-683.0753784,-680.1582031,-56.39438248,-56.53082275,-25.95889854,-30.36043549,685.8907471,683.1783447,97.94286346,84.20962524,91.38183594,86.23400879,101.1178284,83.17896271,0.474924743,40.47422409,13.31493187,5.854968071,40.31119919,11.84067345,29.46165466,9.491544724,0.73494333,-6.410937309,-58.18629837,-56.46378708,-5.453402996,15.07869244,1
7.150474072,-10.54319096,17.30851936,4.354122639,0.00245636,5.077666759,-3.697474718,21.24969864,20.25003433,-676.5928345,-677.7610474,-61.61886597,-60.22228241,-41.13241196,-43.97140121,680.6369019,681.8505859,102.885376,97.12197876,101.5598755,100.653717,105.5053101,95.30704498,0.435590327,44.91719437,13.87203121,8.626595497,44.66806793,10.79538345,24.95665169,9.931189537,0.437471658,-6.407647133,-58.19490051,-56.47093964,-5.454232693,15.0855093,1
9.952183723,-11.27507019,15.16665459,6.205491066,0.003648566,5.615217686,-3.228324175,21.64723778,21.00621986,-674.6530151,-672.3157959,-65.76625824,-66.10142517,-34.03641129,-38.10454178,678.704895,676.6312866,102.9569244,99.4886322,102.0762177,95.20824432,106.3741302,101.5611954,0.271024048,26.66798401,10.52263165,5.381638527,26.51956177,5.639092922,12.55409527,5.833697319,0.851861417,-6.404251099,-58.2037735,-56.47846603,-5.455089092,15.09194374,1
12.32904053,-9.078259468,15.64101124,1.700996518,0.013986805,7.215916634,-2.526229382,25.22115707,23.04726028,-663.2261963,-668.2703857,-92.30023193,-84.61079407,-27.99175453,-29.71921158,670.2028809,674.2607422,113.1848526,94.65331268,97.37690735,91.55887604,117.9181595,96.16319275,0.741683781,50.30720901,23.56401443,6.89981842,49.9487915,11.25404453,25.36455154,11.41425514,1.153739929,-6.400960922,-58.21236801,-56.48590851,-5.455917835,15.09759331,1
7.822050571,-8.34418869,13.91909981,7.968577385,0.002829223,6.458895206,-2.902297497,24.92534256,24.23794174,-670.8779297,-671.2998047,-76.1727829,-75.99713898,-34.31110001,-34.25096512,676.0596924,676.4555664,108.6234207,102.0177078,113.5473099,98.65596008,109.5258636,103.6576996,0.357125819,25.7145195,11.5234375,4.624532223,25.55242157,6.727032661,18.27031708,4.799050808,0.661386013,-6.397563934,-58.22123337,-56.49374008,-5.456773281,15.10281944,1
3.119414806,-11.26729774,12.86190891,9.675776482,0.041901648,6.409660339,-4.022170544,23.05901527,23.40938377,-675.2755127,-672.6569824,-66.29917908,-75.56541443,-43.99876785,-47.59583282,679.9474487,678.5594482,102.6893539,101.0680695,110.3528595,97.28872681,103.085289,102.9057007,0.506010473,45.6054306,18.5352993,9.520617485,45.26074982,11.19508743,25.77327919,11.11664104,0.287164688,-6.394273281,-58.22981644,-56.50147247,-5.457601547,15.10729313,1
